_lerpT,_lerp1,_lerp2,_hoverPositionY
0.1330013,2.233993,1.833993,2.180793
0.1474344,2.234034,1.834034,2.17506
0.1623868,2.234076,1.834075,2.169121
0.1781074,2.234117,1.834116,2.162874
0.1940057,2.234158,1.834158,2.156556
0.2107807,2.23422,1.83422,2.149908
0.2363757,2.234261,1.834261,2.139711
0.2539178,2.234303,1.834302,2.132735
0.2718626,2.234344,1.834344,2.125599
0.2904608,2.234386,1.834386,2.118201
0.3091043,2.234427,1.834427,2.110785
0.3278555,2.234468,1.834468,2.103326
0.3469435,2.23451,1.83451,2.095732
0.3665079,2.234552,1.834552,2.087949
0.386469,2.234614,1.834614,2.080026
0.4161862,2.234654,1.834654,2.06818
0.4358214,2.234696,1.834696,2.060368
0.4560216,2.234737,1.834737,2.052328
0.475897,2.234778,1.834778,2.04442
0.4961178,2.23482,1.83482,2.036372
0.516229,2.234861,1.834861,2.028369
0.536271,2.234902,1.834902,2.020394
0.5564637,2.234944,1.834944,2.012358
0.5764799,2.235006,1.835006,2.004414
0.6064105,2.235047,1.835047,1.992483
0.6258326,2.235088,1.835088,1.984755
0.6453536,2.235131,1.83513,1.976989
0.6649256,2.235171,1.835171,1.969201
0.6837122,2.235213,1.835213,1.961728
0.7025818,2.235255,1.835254,1.954222
0.721175,2.235295,1.835295,1.946825
0.7389247,2.235337,1.835337,1.939767
0.7569662,2.235399,1.835399,1.932613
0.7829583,2.23544,1.83544,1.922257
0.7995497,2.235482,1.835481,1.915662
0.8158589,2.235523,1.835523,1.909179
0.8315783,2.235564,1.835564,1.902933
0.8467901,2.235605,1.835605,1.896889
0.8615608,2.235646,1.835646,1.891022
0.8756597,2.235688,1.835688,1.885424
0.8893534,2.235729,1.835729,1.879988
0.9021901,2.235791,1.835791,1.874915
0.9203125,2.235833,1.835833,1.867708
0.9315409,2.235874,1.835874,1.863258
0.9418743,2.235916,1.835916,1.859166
0.951672,2.235957,1.835957,1.855288
0.9605214,2.235998,1.835998,1.851789
0.9685647,2.23604,1.83604,1.848614
0.9758388,2.236081,1.836081,1.845745
0.9821469,2.236123,1.836123,1.843264
0.9876718,2.236184,1.836184,1.841115
0.9939146,2.236225,1.836225,1.838659
0.9969243,2.236267,1.836267,1.837497
0.9989454,2.236308,1.836308,1.83673
0.9999139,2.236349,1.836349,1.836384
0.9999139,1.83639,2.236391,1.636384
0,1.83639,2.236391,1.83639
0.00053482,1.836432,2.236432,1.836646
0.002144771,1.836473,2.236473,1.837331
0.004741581,1.836515,2.236515,1.838411
0.008375799,1.836577,2.236577,1.839927
0.01565636,1.836618,2.236618,1.842881
0.02162982,1.836659,2.236659,1.845311
0.02847578,1.836701,2.236701,1.848091
0.03623857,1.836742,2.236742,1.851237
0.04482073,1.836783,2.236783,1.854711
0.05413507,1.836824,2.236824,1.858478
0.06423974,1.836865,2.236866,1.862561
0.07516357,1.836907,2.236907,1.866972
0.08678397,1.836969,2.236969,1.871683
0.1055421,1.83701,2.23701,1.879227
0.118798,1.837052,2.237052,1.884571
0.132794,1.837093,2.237093,1.890211
0.1473592,1.837134,2.237134,1.896078
0.1622944,1.837176,2.237176,1.902094
0.1782071,1.837217,2.237217,1.9085
0.1940616,1.837258,2.237258,1.914883
0.2107343,1.8373,2.2373,1.921593
0.2277329,1.837362,2.237362,1.928455
0.2542497,1.837403,2.237403,1.939103
0.2719763,1.837444,2.237444,1.946235
0.2903252,1.837485,2.237485,1.953615
0.3088701,1.837527,2.237527,1.961075
0.3279534,1.837568,2.237568,1.968749
0.3468979,1.83761,2.237611,1.97637
0.3669542,1.837651,2.237651,1.984432
0.3860876,1.837692,2.237693,1.992128
0.4061405,1.837754,2.237754,2.00021
0.4357188,1.837795,2.237796,2.012083
0.4559454,1.837837,2.237837,2.020215
0.4759977,1.837878,2.237878,2.028277
0.4959891,1.837919,2.237919,2.036315
0.5161217,1.83796,2.23796,2.044409
0.5361192,1.838002,2.238002,2.052449
0.5564252,1.838043,2.238043,2.060613
0.5764808,1.838084,2.238084,2.068677
0.5962658,1.838147,2.238147,2.076653
0.6260311,1.838188,2.238188,2.0886
0.6453381,1.838229,2.238229,2.096364
0.6645106,1.83827,2.238271,2.104075
0.6837303,1.838312,2.238312,2.111804
0.7026914,1.838353,2.238353,2.11943
0.7209511,1.838394,2.238394,2.126774
0.7388762,1.838436,2.238436,2.133986
0.7568213,1.838477,2.238477,2.141206
0.7741719,1.838539,2.238539,2.148207
0.7993957,1.83858,2.23858,2.158338
0.8156477,1.838621,2.238621,2.16488
0.8313077,1.838662,2.238662,2.171185
0.8467065,1.838704,2.238704,2.177386
0.8614287,1.838745,2.238745,2.183317
0.875686,1.838787,2.238787,2.189061
0.8892719,1.838828,2.238828,2.194537
0.9022554,1.838869,2.238869,2.199771
0.9143084,1.83893,2.23893,2.204654
0.9314007,1.838971,2.238971,2.211531
0.9418479,1.839012,2.239012,2.215751
0.9515622,1.839054,2.239054,2.219679
0.960572,1.839094,2.239094,2.223323
0.9686497,1.839135,2.239135,2.226595
0.9757574,1.839176,2.239177,2.22948
0.9821996,1.839217,2.239217,2.232097
0.9875948,1.839258,2.239258,2.234296
0.9920712,1.839319,2.239319,2.236148
0.9969525,1.83936,2.23936,2.238141
0.9989433,1.839401,2.239401,2.238978
0.9999118,1.839442,2.239442,2.239407
0.9999118,1.839483,2.239483,2.239483
0,2.239483,1.839483,2.239483
0.0005426419,2.239524,1.839524,2.239307
0.002105568,2.239564,1.839564,2.238722
0.004713985,2.239606,1.839606,2.23772
0.008335797,2.239647,1.839647,2.236313
0.01297876,2.239708,1.839708,2.234517
0.02159075,2.239748,1.839748,2.231112
0.02832785,2.23979,1.83979,2.228459
0.03613498,2.23983,1.83983,2.225377
0.04464794,2.239871,1.839871,2.222012
0.05400506,2.239913,1.839913,2.218311
0.06436422,2.239954,1.839954,2.214208
0.07529289,2.239995,1.839994,2.209877
0.08679585,2.240036,1.840036,2.205318
0.09929594,2.240097,1.840097,2.200378
0.1188267,2.240138,1.840137,2.192607
0.1326361,2.240179,1.840178,2.187124
0.1471681,2.24022,1.84022,2.181353
0.1623773,2.24026,1.84026,2.175309
0.1778053,2.240302,1.840302,2.169179
0.1940058,2.240343,1.840343,2.16274
0.210716,2.240384,1.840384,2.156098
0.2279771,2.240425,1.840425,2.149234
0.2453679,2.240486,1.840486,2.142339
0.2719308,2.240526,1.840526,2.131754
0.2899841,2.240567,1.840567,2.124573
0.3086041,2.240608,1.840608,2.117167
0.3276955,2.240649,1.840649,2.109571
0.3466998,2.24069,1.840689,2.10201
0.3662365,2.24073,1.84073,2.094235
0.3859141,2.24077,1.84077,2.086405
0.4055736,2.240811,1.840811,2.078581
0.4255759,2.240872,1.840872,2.070641
0.4556676,2.240912,1.840912,2.058645
0.4758769,2.240953,1.840953,2.050602
0.4960578,2.240993,1.840993,2.04257
0.5163078,2.241033,1.841033,2.03451
0.53627,2.241074,1.841074,2.026566
0.5563222,2.241114,1.841114,2.018585
0.5763829,2.241155,1.841155,2.010602
0.5963359,2.241195,1.841195,2.002661
0.6160505,2.241255,1.841255,1.994835
0.6451238,2.241296,1.841295,1.983246
0.6644457,2.241336,1.841336,1.975558
0.6834043,2.241376,1.841376,1.968015
0.7022262,2.241417,1.841417,1.960526
0.7207655,2.241457,1.841457,1.953151
0.7386602,2.241497,1.841497,1.946033
0.7565175,2.241538,1.841538,1.938931
0.7739492,2.241579,1.841578,1.931999
0.7910331,2.24164,1.84164,1.925227
0.8159672,2.24168,1.84168,1.915293
0.8315222,2.24172,1.84172,1.909111
0.8466364,2.24176,1.841759,1.903105
0.8613057,2.2418,1.841799,1.897277
0.8755454,2.241839,1.841839,1.891621
0.8891336,2.241879,1.841879,1.886226
0.9020408,2.241919,1.841919,1.881103
0.9143207,2.241959,1.841959,1.87623
0.9258271,2.242019,1.842019,1.871688
0.9418368,2.242058,1.842058,1.865323
0.9514186,2.242098,1.842098,1.861531
0.9604086,2.242138,1.842138,1.857974
0.9684992,2.242177,1.842177,1.854778
0.9756702,2.242218,1.842218,1.85195
0.9820872,2.242258,1.842257,1.849423
0.9875408,2.242298,1.842298,1.847281
0.9920394,2.242337,1.842337,1.845522
0.9955608,2.242398,1.842398,1.844174
0.9989868,2.242437,1.842437,1.842842
0.9999115,2.242476,1.842476,1.842512
0.9999115,1.842517,2.242517,1.642511
0,1.842517,2.242517,1.842517
0.0005585558,1.842556,2.242556,1.84278
0.002149092,1.842595,2.242595,1.843455
0.004767276,1.842634,2.242634,1.844541
0.008369894,1.842673,2.242673,1.846021
0.01294134,1.842713,2.242713,1.847889
0.01850105,1.842772,2.242772,1.850172
0.02854081,1.842811,2.242811,1.854227
0.03623457,1.84285,2.242851,1.857344
0.04494587,1.842889,2.242889,1.860867
0.05420831,1.842928,2.242928,1.864612
0.06430978,1.842967,2.242967,1.868691
0.07517426,1.843006,2.243006,1.873076
0.08683269,1.843046,2.243046,1.877779
0.09937055,1.843085,2.243085,1.882833
0.1122933,1.843144,2.243144,1.888061
0.1328542,1.843183,2.243183,1.896324
0.1473484,1.843221,2.243221,1.90216
0.1623614,1.84326,2.24326,1.908204
0.1779919,1.843298,2.243298,1.914495
0.1940271,1.843336,2.243336,1.920947
0.2105556,1.843376,2.243376,1.927598
0.2278981,1.843414,2.243414,1.934573
0.2452452,1.843452,2.243452,1.94155
0.2627737,1.84351,2.24351,1.94862
0.2903723,1.843548,2.243548,1.959697
0.3088761,1.843587,2.243587,1.967137
0.3278369,1.843624,2.243624,1.974759
0.3468934,1.843662,2.243662,1.98242
0.3663618,1.843701,2.243701,1.990245
0.3861956,1.843738,2.243738,1.998217
0.4058473,1.843776,2.243777,2.006115
0.4259039,1.843814,2.243814,2.014175
0.4456762,1.843871,2.243871,2.022141
0.4759119,1.843908,2.243908,2.034273
0.4957618,1.843946,2.243947,2.042251
0.5162855,1.843984,2.243984,2.050498
0.5363718,1.844021,2.244021,2.058569
0.5563701,1.844058,2.244058,2.066606
0.5764261,1.844095,2.244095,2.074666
0.5963765,1.844132,2.244133,2.082683
0.6161433,1.84417,2.24417,2.090627
0.6357176,1.844224,2.244225,2.098511
0.6645856,1.844261,2.244262,2.110096
0.6838382,1.844297,2.244297,2.117832
0.7022003,1.844334,2.244334,2.125214
0.7209339,1.84437,2.24437,2.132744
0.7390337,1.844407,2.244407,2.14002
0.7566804,1.844443,2.244443,2.147115
0.7741381,1.844478,2.244478,2.154134
0.7910842,1.844514,2.244514,2.160948
0.8077592,1.844568,2.244568,2.167671
0.8315536,1.844604,2.244604,2.177226
0.847017,1.844638,2.244638,2.183445
0.8614655,1.844673,2.244673,2.189259
0.875563,1.844708,2.244708,2.194933
0.8892189,1.844743,2.244743,2.20043
0.902163,1.844778,2.244778,2.205643
0.9143638,1.844812,2.244812,2.210557
0.9259977,1.844846,2.244846,2.215245
0.9368181,1.844896,2.244896,2.219624
0.9517161,1.84493,2.24493,2.225616
0.9605132,1.844964,2.244964,2.229169
0.9687514,1.844995,2.244995,2.232496
0.9757513,1.845028,2.245028,2.235328
0.9821327,1.845061,2.245061,2.237914
0.9876316,1.845094,2.245094,2.240147
0.9921862,1.845124,2.245125,2.241999
0.9956167,1.845155,2.245155,2.243402
0.9981097,1.845201,2.245201,2.244445
0.9999133,1.845231,2.245231,2.245197
0.9999133,1.84526,2.24526,2.24526
0,2.24526,1.84526,2.24526
0.0005339471,2.245289,1.845289,2.245075
0.002135631,2.245547,1.845546,2.244692
0.09624006,2.245533,1.845533,2.207037
0.1173748,2.245494,1.845494,2.198545
0.1312634,2.245442,1.845442,2.192937
0.1444738,2.245386,1.845386,2.187596
0.1594633,2.245301,1.845301,2.181516
0.1749297,2.245205,1.845205,2.175234
0.1909296,2.24511,1.84511,2.168738
0.2073806,2.245003,1.845003,2.16205
0.2243499,2.244881,1.844881,2.155141
0.2418129,2.244701,1.844701,2.147976
0.2683667,2.244577,1.844577,2.137231
0.2866736,2.24444,1.84444,2.129771
0.3052291,2.244302,1.844302,2.12221
0.3241907,2.244164,1.844164,2.114488
0.3434137,2.244028,1.844028,2.106662
0.3625749,2.24388,1.84388,2.09885
0.3823122,2.243733,1.843733,2.090808
0.4019171,2.243583,1.843583,2.082816
0.4219124,2.243355,1.843355,2.07459
0.4526616,2.243205,1.843205,2.062141
0.4724871,2.243052,1.843052,2.054057
0.4923071,2.242896,1.842896,2.045973
0.5123917,2.242739,1.842739,2.037783
0.532605,2.242585,1.842585,2.029543
0.5525023,2.242428,1.842428,2.021427
0.5725709,2.242269,1.842268,2.01324
0.5922744,2.242104,1.842104,2.005194
0.6123892,2.241864,1.841864,1.996908
0.6415572,2.241703,1.841702,1.98508
0.6608154,2.24154,1.84154,1.977214
0.6799707,2.241379,1.841379,1.969391
0.6985936,2.241213,1.841213,1.961776
0.7171571,2.241047,1.841047,1.954184
0.7355026,2.240882,1.840882,1.946681
0.7533045,2.240713,1.840713,1.939391
0.7711822,2.240549,1.840549,1.932076
0.7880859,2.240301,1.840301,1.925067
0.8126938,2.240133,1.840133,1.915055
0.8286249,2.239965,1.839965,1.908515
0.8440279,2.239798,1.839797,1.902186
0.8588234,2.23963,1.83963,1.896101
0.8730565,2.239461,1.839461,1.890239
0.8867838,2.239294,1.839294,1.884581
0.8997619,2.239127,1.839127,1.879222
0.9120575,2.238955,1.838955,1.874132
0.9238834,2.238703,1.838703,1.869149
0.9399522,2.238532,1.838532,1.862551
0.9498471,2.238365,1.838365,1.858426
0.9587905,2.238194,1.838194,1.854678
0.9670786,2.238014,1.838014,1.851182
0.9748995,2.237856,1.837856,1.847896
0.980931,2.237684,1.837683,1.845311
0.9865868,2.237514,1.837514,1.84288
0.991217,2.237342,1.837342,1.840855
0.9949724,2.237086,1.837086,1.839097
0.9986456,2.236916,1.836916,1.837458
0.9998094,2.236744,1.836744,1.83682
0.9998094,1.836574,2.236574,1.63682
0,1.836574,2.236574,1.836574
0.0005322164,1.836403,2.236403,1.836616
0.002116274,1.836232,2.236233,1.837079
0.004719213,1.83606,2.23606,1.837947
0.008353638,1.835889,2.235889,1.83923
0.01292511,1.835718,2.235718,1.840888
0.01842257,1.835452,2.235452,1.842821
0.02875737,1.835282,2.235282,1.846785
0.03649867,1.835112,2.235112,1.849712
0.04501799,1.834939,2.23494,1.852947
0.05448224,1.834768,2.234768,1.856561
0.064649,1.834598,2.234598,1.860458
0.0754786,1.834426,2.234426,1.864618
0.08713823,1.834252,2.234252,1.869108
0.09965758,1.834082,2.234082,1.873945
0.1125959,1.833819,2.233819,1.878857
0.133727,1.833653,2.233653,1.887144
0.1477587,1.833481,2.233481,1.892584
0.1629561,1.833312,2.233312,1.898495
0.1782871,1.833138,2.233139,1.904453
0.1946046,1.832968,2.232968,1.91081
0.21108,1.832794,2.232794,1.917226
0.2284153,1.832628,2.232628,1.923994
0.2452819,1.832458,2.232458,1.930571
0.2629128,1.832202,2.232202,1.937367
0.2901953,1.832025,2.232025,1.948103
0.3094677,1.831854,2.231854,1.955641
0.3283392,1.831682,2.231682,1.963018
0.3476924,1.831512,2.231513,1.970589
0.3669426,1.831335,2.231335,1.978112
0.3872343,1.831169,2.231169,1.986063
0.4064764,1.830999,2.230999,1.99359
0.4262344,1.830828,2.230829,2.001322
0.4462376,1.830572,2.230572,2.009067
0.4763625,1.830401,2.230401,2.020946
0.4965727,1.830227,2.230227,2.028856
0.5171759,1.830056,2.230056,2.036926
0.5373572,1.82989,2.22989,2.044832
0.5569798,1.829719,2.229719,2.052511
0.5769728,1.82955,2.22955,2.060339
0.5967501,1.82938,2.22938,2.06808
0.6164398,1.829209,2.229209,2.075785
0.6360763,1.828945,2.228945,2.083376
0.6660128,1.828784,2.228784,2.095189
0.6839965,1.828609,2.228609,2.102208
0.7033365,1.828449,2.228449,2.109783
0.7208184,1.828279,2.228279,2.116607
0.7389544,1.828111,2.228111,2.123693
0.7566274,1.827942,2.227942,2.130594
0.7739163,1.827772,2.227772,2.137338
0.7910036,1.827601,2.227601,2.144002
0.8076666,1.827344,2.227344,2.15041
0.8318371,1.827178,2.227178,2.159913
0.8467669,1.827006,2.227006,2.165713
0.8617381,1.826839,2.226839,2.171534
0.8758075,1.82667,2.22667,2.176993
0.8893892,1.826491,2.226491,2.182247
0.9031002,1.82633,2.22633,2.18757
0.9148188,1.82616,2.226161,2.192088
0.9264197,1.825993,2.225993,2.196561
0.9371422,1.825741,2.225741,2.200598
0.9519466,1.825581,2.225581,2.20636
0.9603979,1.825406,2.225406,2.209565
0.9688016,1.825243,2.225243,2.212764
0.9758078,1.825078,2.225078,2.215401
0.982081,1.82491,2.22491,2.217742
0.9875654,1.824744,2.224744,2.21977
0.992046,1.824574,2.224575,2.221393
0.9956074,1.824412,2.224412,2.222655
0.9980538,1.824162,2.224162,2.223384
0.9999101,1.823993,2.223993,2.223957
0.9999101,1.82382,2.22382,2.22382
0,2.22382,1.82382,2.22382
0.0005767629,2.223579,1.823579,2.223348
0.003277958,2.223412,1.823412,2.2221
0.006395925,2.223246,1.823246,2.220687
0.01046893,2.223075,1.823075,2.218887
0.01565948,2.222908,1.822908,2.216644
0.02165889,2.222739,1.822739,2.214076
0.02864644,2.222491,1.822491,2.211033
0.04063806,2.222327,1.822327,2.206072
0.04963374,2.222165,1.822165,2.202312
0.05930819,2.222004,1.822004,2.198281
0.06966139,2.221838,1.821837,2.193973
0.08113437,2.221675,1.821675,2.189222
0.09297825,2.22151,1.82151,2.184319
0.105728,2.221348,1.821347,2.179056
0.1189239,2.221183,1.821183,2.173613
0.1328971,2.220933,1.820933,2.167774
0.1552176,2.220773,1.820772,2.158685
0.1702403,2.22061,1.82061,2.152514
0.1859772,2.220444,1.820444,2.146053
0.2024673,2.220281,1.820281,2.139294
0.2191617,2.220118,1.820118,2.132453
0.2362633,2.219952,1.819952,2.125446
0.2541886,2.219794,1.819794,2.118119
0.271819,2.21963,1.81963,2.110902
0.2905882,2.219387,1.819387,2.103152
0.3188704,2.219198,1.819197,2.091649
0.3414349,2.21899,1.81899,2.082416
0.3665269,2.218835,1.818835,2.072224
0.385425,2.218673,1.818673,2.064503
0.4053934,2.218513,1.818513,2.056356
0.4251512,2.218351,1.818351,2.048291
0.4453295,2.21819,1.81819,2.040059
0.4654552,2.218029,1.818029,2.031847
0.4856445,2.217783,1.817783,2.023525
0.5165965,2.217625,1.817625,2.010987
0.5364088,2.217465,1.817465,2.002901
0.5564711,2.217303,1.817303,1.994715
0.5765757,2.217137,1.817137,1.986506
0.5972112,2.216985,1.816985,1.978101
0.6158085,2.216821,1.816821,1.970498
0.6358078,2.216662,1.816662,1.962339
0.6550563,2.216501,1.8165,1.954478
0.6743189,2.216263,1.816262,1.946535
0.7026443,2.216102,1.816102,1.935045
0.7217014,2.21595,1.81595,1.92727
0.7394513,2.215797,1.815797,1.920017
0.7570254,2.215641,1.815641,1.912831
0.7744652,2.215488,1.815488,1.905702
0.7912924,2.215332,1.815332,1.898815
0.8078508,2.215178,1.815178,1.892037
0.8238342,2.215021,1.815021,1.885487
0.8395447,2.21479,1.81479,1.878972
0.8616991,2.214635,1.814635,1.869955
0.875855,2.214485,1.814485,1.864143
0.8889335,2.214322,1.814322,1.858749
0.9024839,2.21417,1.81417,1.853177
0.9144754,2.214013,1.814013,1.848223
0.9262003,2.21386,1.81386,1.84338
0.9368765,2.213699,1.813699,1.838949
0.9472874,2.213549,1.813549,1.834634
0.9562837,2.213313,1.813313,1.830799
0.9688649,2.21316,1.81316,1.825614
0.9759442,2.212997,1.812997,1.822619
0.9825874,2.212773,1.812773,1.819738
0.9900132,2.212619,1.812619,1.816614
0.9939671,2.212459,1.812459,1.814872
0.9970607,2.212305,1.812305,1.813481
0.999005,2.212152,1.812151,1.812549
0.9999256,2.211997,1.811996,1.812026
0.9999256,1.811765,2.211765,1.612026
0,1.811765,2.211765,1.811765
0.001291547,1.81163,2.21163,1.812146
0.003254492,1.811483,2.211483,1.812785
0.006337149,1.811336,2.211336,1.813871
0.01044136,1.811188,2.211189,1.815365
0.0155095,1.81104,2.21104,1.817244
0.02152773,1.810895,2.210896,1.819507
0.0283112,1.81075,2.210751,1.822075
0.03593582,1.810601,2.210602,1.824976
0.04464242,1.810377,2.210377,1.828234
0.05927564,1.810236,2.210236,1.833946
0.06944783,1.810082,2.210082,1.837861
0.08124598,1.809937,2.209937,1.842435
0.09314699,1.809724,2.209724,1.846982
0.1117701,1.809577,2.209577,1.854285
0.1253318,1.809431,2.209431,1.859564
0.1395079,1.809283,2.209283,1.865086
0.1543735,1.809136,2.209136,1.870885
0.1697951,1.808916,2.208916,1.876834
0.193733,1.808767,2.208767,1.88626
0.2105436,1.808618,2.208618,1.892835
0.2278361,1.808471,2.208471,1.899605
0.2453012,1.808327,2.208327,1.906448
0.2627294,1.808182,2.208182,1.913274
0.2807568,1.808035,2.208035,1.920338
0.2992271,1.807889,2.207889,1.92758
0.3179797,1.807742,2.207742,1.934934
0.3370733,1.807521,2.207521,1.94235
0.3662352,1.807375,2.207375,1.953869
0.3857008,1.807229,2.207229,1.96151
0.4053187,1.807083,2.207083,1.96921
0.4252161,1.806937,2.206937,1.977023
0.4451516,1.806793,2.206793,1.984853
0.4660538,1.806598,2.206599,1.99302
0.4955814,1.806463,2.206463,2.004696
0.5161775,1.806333,2.206333,2.012804
0.5359584,1.806134,2.206134,2.020518
0.5660312,1.806003,2.206003,2.032415
0.5858101,1.805869,2.205869,2.040193
0.6057547,1.805732,2.205732,2.048034
0.6261837,1.805604,2.205604,2.056077
0.6449515,1.805472,2.205472,2.063453
0.6641148,1.80534,2.20534,2.070986
0.6831809,1.805208,2.205208,2.078481
0.7017774,1.805073,2.205073,2.085784
0.7206001,1.804875,2.204875,2.093115
0.7475547,1.804744,2.204745,2.103766
0.7649083,1.804612,2.204612,2.110575
0.7821134,1.804475,2.204475,2.117321
0.7993452,1.804344,2.204344,2.124082
0.8155132,1.804213,2.204213,2.130418
0.8311005,1.80408,2.20408,2.136521
0.8464411,1.803948,2.203948,2.142525
0.8611049,1.803816,2.203816,2.148258
0.8753037,1.80361,2.20361,2.153731
0.8960932,1.803483,2.203483,2.16192
0.9081527,1.803351,2.203351,2.166612
0.9200072,1.803217,2.203218,2.17122
0.9313054,1.803087,2.203087,2.175609
0.9416308,1.802955,2.202955,2.179608
0.9512817,1.802821,2.202821,2.183334
0.9602984,1.802689,2.202689,2.186809
0.9683599,1.802555,2.202555,2.189899
0.9756799,1.802356,2.202356,2.192628
0.9849011,1.802222,2.202222,2.196182
0.9899216,1.802092,2.202092,2.198061
0.9938358,1.80196,2.20196,2.199494
0.996877,1.80183,2.20183,2.200581
0.9988798,1.801697,2.201697,2.201249
0.9998938,1.801566,2.201566,2.201524
0.9998938,1.801425,2.201425,2.201425
0,2.201425,1.801425,2.201425
0.0006088837,2.201294,1.801294,2.20105
0.002248534,2.201096,1.801096,2.200197
0.006603493,2.200967,1.800967,2.198325
0.01063339,2.20085,1.80085,2.196597
0.01572693,2.200748,1.800748,2.194457
0.02173854,2.200644,1.800644,2.191949
0.02875669,2.200543,1.800543,2.189041
0.03641001,2.200444,1.800444,2.18588
0.04472909,2.200339,1.800339,2.182448
0.05435369,2.200238,1.800237,2.178496
0.0644881,2.200084,1.800084,2.174289
0.08109454,2.199979,1.799979,2.167541
0.09350746,2.199825,1.799825,2.162422
0.1127581,2.199727,1.799727,2.154624
0.1258255,2.199624,1.799624,2.149294
0.1401477,2.199523,1.799523,2.143464
0.1547346,2.199422,1.799422,2.137528
0.1699297,2.199317,1.799317,2.131345
0.1861829,2.199217,1.799217,2.124744
0.2022376,2.199061,1.799061,2.118166
0.2279296,2.198962,1.798962,2.10779
0.2448684,2.198858,1.798859,2.100911
0.2628477,2.198756,1.798756,2.093617
0.2810117,2.198654,1.798654,2.086249
0.2995845,2.198552,1.798552,2.078718
0.3182687,2.198449,1.798449,2.071141
0.3374683,2.198347,1.798347,2.063359
0.3567583,2.198244,1.798244,2.055541
0.3763435,2.198091,1.798091,2.047553
0.4058833,2.197989,1.797989,2.035636
0.4256992,2.197888,1.797888,2.027608
0.4454952,2.197785,1.797785,2.019587
0.465703,2.197683,1.797683,2.011401
0.4858331,2.197581,1.797581,2.003247
0.5059251,2.197478,1.797478,1.995108
0.5261868,2.197375,1.797375,1.986901
0.5463552,2.197273,1.797272,1.97873
0.5665257,2.197121,1.797121,1.97051
0.5961028,2.197018,1.797018,1.958577
0.6159614,2.196916,1.796916,1.950532
0.6353641,2.196813,1.796813,1.942667
0.6549753,2.196709,1.796709,1.934719
0.6743658,2.196608,1.796608,1.926862
0.693083,2.196507,1.796507,1.919273
0.7115468,2.196403,1.796403,1.911785
0.7300162,2.196301,1.796301,1.904294
0.748005,2.196148,1.796148,1.896946
0.7742094,2.196046,1.796046,1.886363
0.7910188,2.195944,1.795944,1.879537
0.8075433,2.195841,1.795841,1.872824
0.8236511,2.195739,1.795739,1.866279
0.8391464,2.195637,1.795637,1.859978
0.8541879,2.195535,1.795535,1.85386
0.8685971,2.195433,1.795433,1.847994
0.8823845,2.195328,1.795328,1.842375
0.8959158,2.195176,1.795176,1.83681
0.9143725,2.195075,1.795075,1.829326
0.9258311,2.194972,1.794972,1.82464
0.9367577,2.194869,1.794869,1.820166
0.9468845,2.194767,1.794767,1.816013
0.9562004,2.194665,1.794665,1.812184
0.9646714,2.194581,1.794581,1.808712
0.972325,2.194555,1.794555,1.805625
0.9791253,2.194529,1.794529,1.802879
0.9849709,2.194491,1.794491,1.800502
0.9920288,2.194465,1.794465,1.797653
0.9955607,2.194439,1.794439,1.796214
0.9980763,2.194412,1.794412,1.795181
0.9996026,2.194386,1.794386,1.794545
0.9996026,1.794361,2.19436,1.594545
0,1.794361,2.19436,1.794361
0.0005257022,1.794334,2.194335,1.794545
0.002119888,1.794309,2.194309,1.795157
0.004634594,1.794283,2.194283,1.796137
0.008230254,1.794245,2.194245,1.797537
0.01540863,1.794219,2.194219,1.800382
0.02138646,1.794193,2.194193,1.802748
0.02813957,1.794167,2.194167,1.805423
0.03584165,1.794141,2.194141,1.808478
0.04435512,1.794115,2.194115,1.811857
0.05376712,1.79409,2.19409,1.815596
0.063838,1.794064,2.194064,1.819599
0.07474265,1.794038,2.194038,1.823935
0.08644864,1.793999,2.193999,1.828578
0.1050683,1.793973,2.193973,1.836001
0.1182049,1.793947,2.193947,1.841229
0.1322394,1.793921,2.193921,1.846817
0.1467166,1.793896,2.193896,1.852582
0.1616304,1.79387,2.19387,1.858522
0.1772693,1.793844,2.193844,1.864751
0.1933188,1.793818,2.193818,1.871145
0.2099515,1.793792,2.193792,1.877772
0.2270162,1.793753,2.193753,1.88456
0.2531551,1.793727,2.193727,1.894989
0.2711515,1.793702,2.193702,1.902162
0.2893487,1.793675,2.193675,1.909415
0.3082446,1.79365,2.19365,1.916948
0.3269916,1.793623,2.193624,1.92442
0.3464064,1.793598,2.193598,1.93216
0.3655749,1.793572,2.193572,1.939802
0.3851513,1.793546,2.193546,1.947607
0.4050841,1.793507,2.193507,1.955541
0.4348772,1.793481,2.193481,1.967432
0.4549103,1.793455,2.193455,1.97542
0.4750882,1.79343,2.19343,1.983465
0.495205,1.793403,2.193403,1.991485
0.515698,1.793378,2.193378,1.999657
0.5355158,1.793352,2.193352,2.007558
0.5556372,1.793326,2.193326,2.015581
0.5755373,1.7933,2.1933,2.023515
0.5954807,1.793261,2.193261,2.031454
0.6251051,1.793236,2.193236,2.043278
0.6442785,1.79321,2.19321,2.050921
0.6636513,1.793184,2.193184,2.058644
0.6829017,1.793158,2.193158,2.066319
0.701665,1.793164,2.193164,2.07383
0.7200184,1.79327,2.19327,2.081278
0.738278,1.793376,2.193376,2.088687
0.7559887,1.793483,2.193483,2.095878
0.7735322,1.793642,2.193642,2.103055
